"# incidents = xy pairs describing map coordinates, a.u., of incidents",,,,,referencepoints = xy pairs describing 
91.2735,95.7158,,,,
90.5343,97.842,,,,
91.8674,98.2238,,,,
91.9724,98.7032,,,,
96.5218,100.5528,,,,
97.5748,99.6439,,,,
95.6211,98.1153,,,,
98.8979,98.1859,,,,
98.6207,97.4104,,,,
100.3919,96.7664,,,,
101.1715,95.781,,,,
99.6306,94.8453,,,,
99.5322,95.5802,,,,
99.0905,95.9435,,,,
98.8493,95.5363,,,,
98.4024,94.9431,,,,
98.1322,95.4554,,,,
97.386,96.3307,,,,
93.3822,94.3763,,,,
94.6048,93.2483,,,,
94.2243,92.3246,,,,
98.9386,93.1458,,,,
96.5408,91.5391,,,,
98.5215,91.7433,,,,
97.9668,90.1924,,,,
98.8887,90.2387,,,,
98.3367,89.1661,,,,
94.6782,87.951,,,,
97.7479,87.5779,,,,
99.0133,88.0693,,,,
99.5958,88.48,,,,
100.5145,87.9744,,,,
101.2243,86.694,,,,
100.4675,85.6192,,,,
100.837,84.5192,,,,
101.159,74.736,,,,
94.4053,75.4758,,,,
100.639,73.259,,,,
100.6932,70.6841,,,,
101.03,63.6236,,,,
100.2635,60.7459,,,,
100.9053,53.2838,,,,
100.525,52.3969,,,,
98.0842,49.1708,,,,
98.2551,67.9731,,,,
97.7923,64.4732,,,,
97.7193,63.5895,,,,
97.3014,62.0767,,,,
96.3341,59.9327,,,,
95.113,61.3183,,,,
96.3905,57.7627,,,,
93.1852,58.2814,,,,
93.9607,56.5603,,,,
94.7821,56.9735,,,,
96.4839,56.108,,,,
96.9224,55.1559,,,,
96.793,50.2245,,,,
93.4774,49.3073,,,,
94.5502,52.0042,,,,
92.4156,54.8519,,,,
93.0255,54.0488,,,,
93.6094,54.717,,,,
94.5806,63.8147,,,,
95.2668,64.484,,,,
96.2287,65.6343,,,,
95.1359,65.5128,,,,
95.48,66.0314,,,,
94.0098,65.538,,,,
94.9369,66.5777,,,,
93.3311,66.2668,,,,
92.7818,65.6724,,,,
91.8245,65.3683,,,,
92.5142,66.6631,,,,
94.0178,67.0097,,,,
95.5918,67.7618,,,,
93.143,69.3186,,,,
94.2713,69.6982,,,,
93.7052,72.2678,,,,
92.5825,72.9184,,,,
89.462,70.2373,,,,
89.9348,69.3224,,,,
89.0141,69.46,,,,
89.3048,66.4461,,,,
89.912,65.1279,,,,
87.8611,64.5549,,,,
89.1173,63.3537,,,,
89.0085,62.1752,,,,
89.5465,60.709,,,,
86.8871,61.1968,,,,
85.7101,58.1677,,,,
87.3073,56.8965,,,,
85.8344,55.9247,,,,
84.6643,54.1467,,,,
89.1736,48.6743,,,,
86.8953,50.1961,,,,
86.0715,49.3414,,,,
84.7351,48.3711,,,,
82.5293,50.7029,,,,
82.7027,51.1831,,,,
83.3867,51.4477,,,,
84.4756,63.3426,,,,
85.3672,64.1245,,,,
86.2389,67.5183,,,,
85.4303,69.4231,,,,
82.862,67.8514,,,,
82.15,68.7271,,,,
80.4762,68.4523,,,,
77.9213,63.0912,,,,
80.0987,55.5713,,,,
79.863,49.9029,,,,
78.9332,54.6395,,,,
78.5893,54.1577,,,,
75.829,48.684,,,,
75.8031,50.1922,,,,
75.9872,52.6592,,,,
76.2338,54.0598,,,,
78.2227,68.2819,,,,
77.305,68.9715,,,,
75.2033,71.5989,,,,
74.1285,68.5341,,,,
73.1734,68.6346,,,,
71.6819,70.4956,,,,
70.8834,61.7677,,,,
69.9952,61.6482,,,,
69.1473,62.596,,,,
72.0316,59.5352,,,,
73.115,57.9276,,,,
74.2365,57.0562,,,,
74.5746,56.471,,,,
73.126,53.6966,,,,
72.7284,49.6455,,,,
71.8405,68.2897,,,,
69.9795,71.2507,,,,
69.8679,69.5571,,,,
69.1029,66.9738,,,,
68.3876,67.224,,,,
67.8716,66.4828,,,,
66.784,61.0633,,,,
67.7506,50.5876,,,,
67.8664,71.7808,,,,
66.576,72.9817,,,,
64.8687,47.8353,,,,
66.0682,54.9851,,,,
65.9385,56.2348,,,,
65.2259,57.0001,,,,
64.0673,57.3193,,,,
65.1332,65.0198,,,,
64.7357,67.2232,,,,
64.863,71.7867,,,,
64.595,72.7037,,,,
62.1561,51.0818,,,,
61.4285,55.3422,,,,
60.2638,54.5575,,,,
61.0637,57.2884,,,,
61.145,59.6806,,,,
61.2523,66.8194,,,,
59.7908,67.9449,,,,
58.8014,68.0083,,,,
59.3742,66.6529,,,,
57.51,50.2612,,,,
58.6413,51.1928,,,,
54.8937,52.4051,,,,
54.8997,53.5089,,,,
57.2548,53.5332,,,,
57.2371,56.5499,,,,
53.8458,60.5253,,,,
58.7122,57.9264,,,,
58.7861,58.9573,,,,
58.6719,63.04,,,,
57.4211,65.2347,,,,
57.2955,67.2569,,,,
55.3919,68.6354,,,,
53.726,69.8324,,,,
55.6802,71.4344,,,,
51.6197,71.6134,,,,
51.4055,63.6274,,,,
49.971,63.4655,,,,
48.5049,63.7079,,,,
48.5083,70.588,,,,
46.0334,67.3616,,,,
45.3146,60.7317,,,,
46.3877,57.2476,,,,
46.6539,55.9994,,,,
48.4316,56.5328,,,,
49.5074,53.5636,,,,
45.5514,54.1116,,,,
44.9308,52.9647,,,,
44.1161,53.7657,,,,
43.3329,54.0888,,,,
44.6436,56.604,,,,
44.3769,57.7787,,,,
44.8304,72.0586,,,,
43.1165,70.7164,,,,
42.1349,59.7056,,,,
41.333,56.6068,,,,
42.8561,48.05,,,,
42.281,48.9639,,,,
40.4156,51.1154,,,,
38.3742,52.2717,,,,
39.5758,59.8264,,,,
37.9552,56.7928,,,,
37.6551,70.5866,,,,
37.0092,64.8035,,,,
36.9682,63.5523,,,,
35.2797,60.5915,,,,
35.1985,58.236,,,,
36.5706,53.2465,,,,
34.7865,51.5356,,,,
34.7032,55.0301,,,,
36.38,68.3292,,,,
35.5951,68.3578,,,,
34.637,67.9064,,,,
31.214,47.3046,,,,
31.1533,48.7021,,,,
33.0384,50.1564,,,,
30.1577,53.8795,,,,
31.4258,54.8491,,,,
32.9586,54.313,,,,
33.9154,54.5069,,,,
30.4533,58.0032,,,,
30.6383,60.6541,,,,
30.5091,61.9773,,,,
32.41,66.3383,,,,
32.5885,67.775,,,,
31.7397,68.5756,,,,
31.9541,70.3439,,,,
32.1641,71.3026,,,,
29.7036,70.7254,,,,
29.0967,72.0805,,,,
31.1791,65.9209,,,,
29.4087,66.7121,,,,
29.227,64.6867,,,,
28.4977,62.3981,,,,
27.5918,65.2585,,,,
27.742,67.7619,,,,
26.5173,68.4851,,,,
25.9313,67.4121,,,,
26.1648,66.4211,,,,
25.2,64.7556,,,,
24.5124,63.8287,,,,
21.7416,50.1872,,,,
22.2333,52.7309,,,,
21.7862,58.3554,,,,
22.4964,63.4032,,,,
23.2196,64.588,,,,
22.8122,64.9885,,,,
19.4137,55.1301,,,,
17.8352,59.8232,,,,
20.0712,63.0471,,,,
21.2727,64.3104,,,,
22.754,66.8275,,,,
22.3328,70.9438,,,,
21.8493,69.9087,,,,
20.9203,68.5377,,,,
18.7835,70.9808,,,,
16.431,71.4349,,,,
18.9122,69.5473,,,,
18.192,68.9144,,,,
21.2476,65.9658,,,,
20.5933,64.8921,,,,
19.6777,65.9864,,,,
19.4262,63.6659,,,,
18.0673,64.8292,,,,
17.6961,65.5979,,,,
16.9111,65.5899,,,,
15.8185,65.5051,,,,
15.4731,64.7657,,,,
15.5904,67.4895,,,,
17.294,66.9552,,,,
18.0448,66.9628,,,,
14.8869,63.6559,,,,
14.0175,60.7036,,,,
9.5541,68.3471,,,,
8.496,68.3362,,,,
7.8899,69.8385,,,,
8.91,62.8953,,,,
12.338,59.3986,,,,
12.8401,57.601,,,,
12.0772,55.3856,,,,
13.0218,53.3718,,,,
10.9412,53.6078,,,,
9.8784,52.7508,,,,
9.2525,50.6104,,,,
7.5474,57.1418,,,,
6.9318,63.1325,,,,
4.6936,65.7584,,,,
4.0933,68.3277,,,,
4.6873,58.3632,,,,
0.5036,60.9691,,,,
1.6524,58.847,,,,
3.5918,51.5087,,,,
0.9832,48.796,,,,
0.2524,46.213,,,,
4.0709,45.4798,,,,
6.6984,45.3965,,,,
3.1331,42.49,,,,
3.2999,41.7926,,,,
5.8622,42.2605,,,,
3.4611,40.0651,,,,
4.7479,38.202,,,,
8.9487,38.7235,,,,
5.2526,30.628,,,,
12.5939,37.5102,,,,
13.7136,36.3075,,,,
13.1882,33.8371,,,,
14.1328,31.8233,,,,
17.031,25.0467,,,,
18.995,28.4518,,,,
19.4365,34.3062,,,,
17.5926,40.3946,,,,
18.4168,41.3229,,,,
18.2554,43.0137,,,,
16.3273,46.1947,,,,
17.4898,46.5746,,,,
17.8918,45.1806,,,,
18.672,44.3057,,,,
19.5615,44.7195,,,,
21.4007,44.0027,,,,
23.0035,43.7616,,,,
23.751,43.1439,,,,
22.0656,40.7718,,,,
25.3195,30.3933,,,,
26.6339,39.8255,,,,
27.8521,37.9249,,,,
27.2382,44.2468,,,,
28.6684,24.909,,,,
29.9781,27.2404,,,,
29.0574,33.6327,,,,
29.3019,34.6654,,,,
30.2962,35.4849,,,,
30.7684,34.4597,,,,
31.0808,35.4195,,,,
31.0585,37.5899,,,,
30.7624,39.6105,,,,
30.2496,39.4581,,,,
29.6429,40.8498,,,,
29.976,45.5995,,,,
31.2376,45.3917,,,,
34.6909,46.531,,,,
35.5422,46.1719,,,,
35.1854,43.3352,,,,
35.7221,41.6116,,,,
35.8765,38.633,,,,
33.4098,36.9152,,,,
35.116,36.8592,,,,
43.2927,46.73,,,,
46.8807,41.285,,,,
46.5583,38.4855,,,,
46.9239,36.6865,,,,
36.8434,34.4487,,,,
36.8045,33.5653,,,,
34.2781,33.4289,,,,
34.307,32.4726,,,,
36.1768,31.1306,,,,
36.0294,29.1423,,,,
37.7427,30.374,,,,
39.0156,32.2268,,,,
40.7525,31.5455,,,,
42.0717,29.3885,,,,
39.8209,29.6965,,,,
39.4755,28.9571,,,,
39.4864,24.6893,,,,
46.7602,25.4633,,,,
49.0583,27.5473,,,,
50.6438,30.3966,,,,
53.9582,24.8384,,,,
50.4736,36.7231,,,,
49.5348,39.8039,,,,
48.3699,45.2371,,,,
49.9129,46.5407,,,,
50.3817,44.8899,,,,
56.1417,43.4408,,,,
58.2072,40.4451,,,,
59.3524,37.6606,,,,
59.7622,37.7017,,,,
62.1289,39.8599,,,,
62.0731,42.1406,,,,
65.6813,46.6295,,,,
67.0465,46.6436,,,,
67.2071,44.8056,,,,
68.8647,42.1002,,,,
68.6878,40.9578,,,,
69.9203,41.6695,,,,
68.1961,38.4141,,,,
68.4898,35.9521,,,,
67.5016,29.9816,,,,
67.9698,28.2204,,,,
68.5406,26.4971,,,,
67.9952,26.6387,,,,
69.358,26.2112,,,,
68.8763,25.4704,,,,
72.3728,34.5204,,,,
71.6301,29.7666,,,,
72.2941,26.3518,,,,
73.2777,37.7306,,,,
74.4908,34.8733,,,,
75.2146,36.1685,,,,
74.8622,40.3959,,,,
77.4588,47.1556,,,,
78.8115,44.8516,,,,
78.1166,42.6002,,,,
79.6543,42.9471,,,,
78.6575,41.6492,,,,
76.052,33.2706,,,,
75.1461,29.8763,,,,
75.9052,31.3927,,,,
77.3933,28.9062,,,,
76.9996,31.8087,,,,
78.0254,32.1504,,,,
79.8342,32.1322,,,,
82.3059,28.5152,,,,
84.3702,25.2989,,,,
84.5104,25.9626,,,,
85.3336,26.7069,,,,
84.1641,31.2938,,,,
86.284,32.0147,,,,
87.3853,33.6817,,,,
84.822,33.0298,,,,
83.6662,33.8641,,,,
82.267,33.8864,,,,
81.8277,34.6914,,,,
80.5987,34.6419,,,,
79.683,35.6995,,,,
80.7092,36.1147,,,,
85.4104,34.5443,,,,
85.8243,35.3212,,,,
84.0157,35.3761,,,,
85.0764,35.8654,,,,
83.1347,36.5444,,,,
84.1326,38.0264,,,,
84.9489,37.5197,,,,
85.4659,38.4447,,,,
80.1201,40.7444,,,,
81.34,39.1381,,,,
82.0267,39.8811,,,,
82.4423,40.9891,,,,
81.7269,41.2393,,,,
84.0545,42.4774,,,,
83.9563,43.249,,,,
84.8104,43.405,,,,
84.8732,42.4122,,,,
85.2025,40.2081,,,,
85.6514,41.1693,,,,
86.1325,41.763,,,,
86.2965,40.5505,,,,
87.813,43.2519,,,,
88.2802,47.5614,,,,
89.8576,36.4297,,,,
91.4275,36.4091,,,,
91.1671,38.7243,,,,
90.7412,41.9944,,,,
91.461,42.5537,,,,
91.8853,45.2439,,,,
92.8693,44.187,,,,
92.7458,46.5772,,,,
94.9642,46.5633,,,,
98.6213,47.5207,,,,
95.8801,45.5425,,,,
95.6683,44.2527,,,,
97.4024,43.0564,,,,
94.1642,37.5779,,,,
99.2454,36.8208,,,,
99.3745,35.4607,,,,
94.308,32.6492,,,,
95.599,31.5588,,,,
97.23,30.2511,,,,
94.8639,28.2032,,,,
94.6762,25.0739,,,,
92.9264,23.4003,,,,
100.4043,17.8114,,,,
99.0988,16.2159,,,,
94.9207,19.8519,,,,
