-2.6915,-0.4803
-2.397,-0.3484
-2.2111,-1.0511
-1.8451,-1.8616
-1.4087,-1.9727
-1.2398,-1.6557
-1.2342,-1.8566
-1.0429,-2.3584
-0.7866,-2.2612
-0.7706,-1.8016
-0.7216,-1.6972
-0.7157,-2.3384
-0.541,-2.5814
-0.4373,-2.5967
-0.3336,-2.5231
-0.2957,-2.2642
-0.2576,-2.156
-0.2354,-2.7276
-0.1154,-2.7313
-0.083,-2.2908
-0.05,-2.7157
0.0264,-2.6499
0.0317,-2.5455
0.0923,-3.3528
