-2.7337,-0.4722
-2.2885,-0.9538
-1.9369,-1.2425
-1.7922,-1.2461
-1.6535,-1.2458
-1.6309,-1.4619
-1.4104,-1.4653
-1.4097,-1.7239
-1.1984,-1.7659
-1.1257,-2.1672
-1.1161,-0.9515
-1.1138,-1.3683
-0.8546,-2.1666
-0.7875,-2.0199
-0.7678,-1.468
-0.6869,-2.201
-0.6611,-2.5522
-0.4508,-2.6096
-0.3794,-2.4899
-0.3113,-2.6865
-0.1777,-2.4895
-0.1721,-2.3197
-0.1432,-2.717
-0.0502,-3.1877
-0.0429,-2.7246
0.133,-3.6312
0.3976,-3.7233
